key	value
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_1	Siempre es un placer hacer negocios contigo!
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_2	Algo mas, cariño?
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_3	Esto es increible!
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_4	Brillante!
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_5	Un Gran intercambio!
DIALOGDATA_SALLY_SHOPKEEP_RESPONSE_6	Trato hecho!
DIALOGDATA_SALLY_SHOPKEEP_REJECTION_0	Lo siento cariño, esto aqui no vale mucho.
DIALOGDATA_SALLY_SHOPKEEP_REJECTION_1	No puedo quedarme con esto, Tal vez encuentres a alguien que si.
DIALOGDATA_SALLY_SHOPKEEP_REJECTION_2	Esto no tiene mucho valor que digamos.
DIALOGDATA_SALLY_SHOPKEEP_REJECTION_3	Hmm, Me temo que no puedo aceptar el trato.
DIALOGDATA_SALLY_QUEST_ACCEPT_RESPONSE_0	Veamos que me traes!
DIALOGDATA_SALLY_QUEST_ACCEPT_RESPONSE_1	Ve por ellos!
DIALOGDATA_SALLY_QUEST_ACCEPT_RESPONSE_2	Sabia decision!
DIALOGDATA_SALLY_QUEST_COMPLETE_RESPONSE_0	Que hay de nuevo? Fue divertido?
DIALOGDATA_SALLY_QUEST_COMPLETE_RESPONSE_1	Eres muy Sigiloso!
DIALOGDATA_SALLY_QUEST_COMPLETE_RESPONSE_2	Otro trabajo resulto, uno menos en la lista!
DIALOGDATA_SALLY_QUEST_COMPLETE_RESPONSE_3	Has regresado invicto Cariño, Me agrada!
DIALOGDATA_CRAIG_NAME_TAG	Craig
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_INPUT	Hello my friend. Want to trade?
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_SELECTION_0	See ya.
DIALOGDATA_CRAIG_BRANCH_0_DIALOG_0_SELECTION_1	Let's trade!
DIALOGDATA_CRAIG_BRANCH_1_DIALOG_0_INPUT	Okay, what's on the menu?
DIALOGDATA_CRAIG_BRANCH_1_DIALOG_0_SELECTION_0	See ya!
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	Hello my friend...
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	Interested in trading? (Hopefully you got something edible, I'm starving...)
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	Some other time.
DIALOGDATA_CRAIG_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_1	Sure, let's trade.
DIALOGDATA_CRAIG_SHOPKEEP_RESPONSE_0	Hm, thanks much!
DIALOGDATA_CRAIG_SHOPKEEP_RESPONSE_1	Good trade.
DIALOGDATA_CRAIG_SHOPKEEP_RESPONSE_2	Mmm, mhm.
DIALOGDATA_CRAIG_SHOPKEEP_REJECTION_0	Can't take it.
DIALOGDATA_CRAIG_SHOPKEEP_REJECTION_1	Not interested, sorry.
DIALOGDATA_FRANKIE_NAME_TAG	Frankie
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_INPUT	Lookin' to buy somethin'?
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_0	Not now.
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_1	Isn't it dangerous?
DIALOGDATA_FRANKIE_BRANCH_0_DIALOG_0_SELECTION_2	Alright, I'll buy.
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_0	I got some skill scrolls to sell!
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_1	Interested in a Mekboar head?
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_INPUT_ALT_2	Got some Bunjars, Magicloves...
DIALOGDATA_FRANKIE_BRANCH_1_DIALOG_0_SELECTION_0	Seeya!
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_0_INPUT	Heh, funny you'd ask me that...
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_1_INPUT	No need to worry. Them boars aren't all that menacing to me.
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_2_INPUT	Though... the ones in the temple ahead seem a lil' scary. There's some treasure in there to loot, y'know...
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_3_INPUT	If I could find some way to get in without gettin' murdered, I'd be makin' some good business.
DIALOGDATA_FRANKIE_BRANCH_2_DIALOG_4_INPUT	Careful if ya ever consider going in there.
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	Heya, traveler! I'm Frankie.
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	I've got some interestin' goods for ya. Figure to check them out?
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	Another time...
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_1	Isn't it dangerous?
DIALOGDATA_FRANKIE_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_2	Sure, I'll buy.
DIALOGDATA_FRANKIE_SHOPKEEP_RESPONSE_0	Thank ya kindly, traveller!
DIALOGDATA_FRANKIE_SHOPKEEP_RESPONSE_1	Pretty, pretty coin!
DIALOGDATA_FRANKIE_SHOPKEEP_RESPONSE_2	Not a bad choice, yeah?
DIALOGDATA_FRANKIE_SHOPKEEP_RESPONSE_3	Guess bein' out here ain't so bad.
DIALOGDATA_FRANKIE_SHOPKEEP_REJECTION_0	Can't do it, sorry!
DIALOGDATA_FRANKIE_SHOPKEEP_REJECTION_1	Not the business I'll take.
DIALOGDATA_FRANKIE_SHOPKEEP_REJECTION_2	Not lookin' for this.
DIALOGDATA_SKRIT_NAME_TAG	Skrit
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_0	Skrit's got a few good shinies in store...
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_1	Skrit thinks ya feelin' lucky...
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_2	Let's tilt the scales...
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_INPUT_ALT_3	Heh, ya ready to gamble?
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_0	Maybe later.
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_1	Gambling?
DIALOGDATA_SKRIT_BRANCH_0_DIALOG_0_SELECTION_2	Alright, let's do it.
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_0	Heheh... Skrit's got the goods.
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_1	Skrit likes ya choice! Chk'Chk'Chk...
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_2	Let's see where the ball drops...
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_INPUT_ALT_3	Many good shinies here...
DIALOGDATA_SKRIT_BRANCH_1_DIALOG_0_SELECTION_0	I'm done...
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_0_INPUT	Ehh? Perhaps Skrit didn't realize to tell ya.
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_1_INPUT	Give some coin to Skrit, and ya may get somethin' good in return...
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_2_INPUT	It's none of ya business where Skrit gets the goods though! Keep it quiet!
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_3_INPUT	Ya can re-roll the stock Skrit offers as well, no charge! Ya just can't see it till' ya buy it.
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_INPUT	Skrit serves better stock when ya get stronger in ya journey. Keep that in mind.
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_SELECTION_0	Alright, seeya.
DIALOGDATA_SKRIT_BRANCH_2_DIALOG_4_SELECTION_1	I'll play.
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_0	Heh, what have we here?
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_1	A potential customer, Skrit sees?
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT_ALT_2	Ahh... yes yes yes, Skrit welcomes ya...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	Thinkin' ya got some luck? Things not going the way ya want?
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	Skrit welcomes some coin to give ya potential advantage to ya journey...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	Skrit knows his fair share of bad luck, but coin always talks. The shiny tilts the scale.
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	If ya got some to throw in, speak to Skrit, heheh...
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	Nah, seeya.
DIALOGDATA_SKRIT_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_1	I'll do it.
DIALOGDATA_SKRIT_SHOPKEEP_RESPONSE_0	Hm...
DIALOGDATA_SKRIT_SHOPKEEP_RESPONSE_1	Tried ya luck, eh?
DIALOGDATA_SKRIT_SHOPKEEP_RESPONSE_2	Ah, what's this? Eheheh...
DIALOGDATA_SKRIT_SHOPKEEP_RESPONSE_3	Skrit thinks this is a deal.
DIALOGDATA_SKRIT_SHOPKEEP_REJECTION_0	Skrit doesn't need ya stuff.
DIALOGDATA_SKRIT_SHOPKEEP_REJECTION_1	Ehhh, nah!
DIALOGDATA_SKRIT_SHOPKEEP_REJECTION_2	This isn't shiny coin!
DIALOGDATA_SKRIT_SHOPKEEP_REJECTION_3	You buy from Skrit, Skrit doesn't buy from ya!
DIALOGDATA_SPIKE_NAME_TAG	Spike
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_0	Bark Bark! (Objectos, Objectos!!)
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_1	Roo, Roo, Roo! (Justo a tiempo! Donde esta la mercancia?)
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_INPUT_ALT_2	Rooh, Bark!! (Tienes algo para mi?)
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_SELECTION_0	Olvidalo...
DIALOGDATA_SPIKE_BRANCH_0_DIALOG_0_SELECTION_1	Abrir Almacenaje
DIALOGDATA_SPIKE_BRANCH_1_DIALOG_0_INPUT	Roh? (Que tienes para darme?)
DIALOGDATA_SPIKE_BRANCH_1_DIALOG_0_SELECTION_0	Te veo luego!
DIALOGDATA_SPIKE_BRANCH_2_DIALOG_0_INPUT	Grrr... (Es todo?)
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	Bark Bark! (Objectos, Objectos!!)
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_0_DIALOG_0_SELECTION_0	Olvidalo...
DIALOGDATA_SPIKE_INTRODUCTION_BRANCH_1_DIALOG_0_INPUT	Grrr... (Es todo?)
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_0	Thank ya kindly!
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_1	Always a pleasure doin' business!
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_2	Anything else, hun?
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_3	Ain't this somethin'!
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_4	Shiny!
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_5	Quite the trade!
DIALOGDATA_SPIKE_SHOPKEEP_RESPONSE_6	It's a deal!
DIALOGDATA_SPIKE_SHOPKEEP_REJECTION_0	Sorry hun, this ain't worth much here.
DIALOGDATA_SPIKE_SHOPKEEP_REJECTION_1	Can't take it, mighta' need to find someone else who will.
DIALOGDATA_SPIKE_SHOPKEEP_REJECTION_2	Not much of a value on this one here.
DIALOGDATA_SPIKE_SHOPKEEP_REJECTION_3	Hmm, afraid I can't help ya on this trade.
DIALOGDATA_VANITYMIRROR_NAME_TAG	Mirror of Illusion
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_0	Ah, yes. Have you sprung inspiration for a new look?
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_1	You seem inspired...
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_INPUT_ALT_2	Are you ready to take on a new look?
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_0	Goodbye.
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_1	Illusion Stones?
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_2	Equipment Vanity?
DIALOGDATA_VANITYMIRROR_BRANCH_0_DIALOG_0_SELECTION_3	Peer into the Mirror.
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_0	Shall we begin?
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_1	What is your vision?
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_2	What is the look that you seek?
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_INPUT_ALT_3	Let us commence.
DIALOGDATA_VANITYMIRROR_BRANCH_1_DIALOG_0_SELECTION_0	Goodbye.
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_0_INPUT	Illusion Stones are the main source of my power, or rather, my service.
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_1_INPUT	While not necessarily a currency, they are considered as a Trade Item.
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_2_INPUT	Illusion Stones can be purchased for a high value, or be found from the outside world.
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_3_INPUT	Each category you change your appearance in (Color, Head, Body), will cost one Illusion Stone each.
DIALOGDATA_VANITYMIRROR_BRANCH_2_DIALOG_3_SELECTION_0	I see, anyways...
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_0_INPUT	My services are not needed to apply vanity to your gear.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_1_INPUT	However, you will need Illusion Stones to do this task.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_2_INPUT	Seek your inventory menu, and press the vanity button on the top right corner of the Tab Menu to access your vanity slots.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_3_INPUT	All but weapons and rings can be vanitized.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_4_INPUT	The equipment slot you wish to vanitize must have something equipped to override the look.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_5_INPUT	You will not be able to transmogrify equipment that is higher level than you, so keep that in mind.
DIALOGDATA_VANITYMIRROR_BRANCH_3_DIALOG_6_INPUT	I take it you have many ideas with this new found knowledge, yes?
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	Greetings. I take it you may have some interest in me?
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	I am the Mirror of Illusion, Angela's construct. My voice can only be heard between myself and the one who chooses to speak to me.
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	Bring me Illusion Stones, and I can change your look permanently. Though, keep in mind that you cannot be in the form of another race.
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_0	Goodbye.
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_1	Illusion Stones?
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_2	Equipment Vanity?
DIALOGDATA_VANITYMIRROR_INTRODUCTION_BRANCH_0_DIALOG_2_SELECTION_3	Peer into the Mirror.
DIALOGDATA_VIVIAN_NAME_TAG	Vivian
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_0	Hm, yeah?
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_1	Yeah? What's up?
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_2	Ehm, you need some enchanting done?
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_INPUT_ALT_3	Hey! Don't startle me like that. Geeze.
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_0	Nevermind.
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_1	About something...
DIALOGDATA_VIVIAN_BRANCH_0_DIALOG_0_SELECTION_2	Enchant my stuff!
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_0	Alright, hope you got the funds.
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_1	My services aren't cheap, so think hard.
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_2	Hm? Oh right, we can do that.
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_3	This better be something new for me to enchant...
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_INPUT_ALT_4	Oookay, let's do it.
DIALOGDATA_VIVIAN_BRANCH_1_DIALOG_0_SELECTION_0	Seeya!
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_0	Uhm, yeah?
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_1	No stupid questions, please...
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_2	Is it about enchanting?
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_INPUT_ALT_3	Okay, I'm listening.
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_0	Nevermind.
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_1	You're cute!
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_2	Apprentice?
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_3	Enchanting?
DIALOGDATA_VIVIAN_BRANCH_2_DIALOG_0_SELECTION_4	Weapon Scaling?
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_0_INPUT	Okay, so this is how enchanting works.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_1_INPUT	You give me a piece of equipment. Weapons or armor can do.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_2_INPUT	Depending on the equipment, it'll cost crowns. Rare items will additionally need trade items to enchant.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_3_INPUT	Make sure the equipment isn't formally exotic though, I can't enchant those.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_4_INPUT	Enchanting is a delicate process, and it's nearly impossible to choose which one you want.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_5_INPUT	Because of that, you will get a random enchantment each time.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_INPUT	I hope you understood all that. I would rather not give you the run-down again.
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_SELECTION_0	Thanks, seeya!
DIALOGDATA_VIVIAN_BRANCH_3_DIALOG_6_SELECTION_1	I'll enchant something.
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT	
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_0	Ugh, shut up...
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_1	Yeah, that's not a question.
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_2	You sure about that? You might not be saying that after I kick your face in.
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_3	You know, some things are just better off being unsaid.
DIALOGDATA_VIVIAN_BRANCH_4_DIALOG_0_INPUT_ALT_4	Keep it to yourself, buddy.
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_0_INPUT	Yep, I'm Angela's apprentice. A Mystic, part of her studies.
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_1_INPUT	I've branched off to study more on enchanting rather than studying offensive magic.
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_2_INPUT	I think it's more chill. It makes good cash too, when things go well anyways.
DIALOGDATA_VIVIAN_BRANCH_5_DIALOG_3_INPUT	I respect Angela. If it weren't for her, I wouldn't be here. You should respect her too.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_0_INPUT	Right. So, if you put an equippable weapon into the enchanting slot, you can change the damage scale of it.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_1_INPUT	Depending on what you wanna do, you're gonna need some stones to do this sort of thing.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_2_INPUT	For Strength, you'll need Might Stones.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_3_INPUT	Dexterity will need Agility Stones.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_4_INPUT	Lastly, Mind requires Flux Stones. Got it? Anyways...
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_5_INPUT	If the weapon is inherited to the scale you want, then it won't cost any stones. Cool, right?
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_6_INPUT	The stones can be found around the world, but they can also be sold from vendors too.
DIALOGDATA_VIVIAN_BRANCH_6_DIALOG_7_INPUT	The stones are pricy, so I won't cheap out on you and add more to the cost. So... you're welcome.
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	Hm? Oh hey. What's up?
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	I'm Vivian, Angela's apprentice.
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_2_INPUT	My specality is enchanting weapons and armor.
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_3_INPUT	If you got some cash, I can probably help you out. Just ask nicely.
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_INPUT	Sooo... what's it gonna be? You interested in my services?
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_0	Maybe later.
DIALOGDATA_VIVIAN_INTRODUCTION_BRANCH_0_DIALOG_4_SELECTION_1	You bet!
DIALOGDATA_VIVIAN_SHOPKEEP_RESPONSE_0	How many times are we gonna do this now?
DIALOGDATA_VIVIAN_SHOPKEEP_RESPONSE_1	You get what you get.
DIALOGDATA_VIVIAN_SHOPKEEP_RESPONSE_2	That doesn't look that bad, I guess.
DIALOGDATA_VIVIAN_SHOPKEEP_RESPONSE_3	Roll of the dice, as they say.
DIALOGDATA_VIVIAN_SHOPKEEP_RESPONSE_4	Hm, didn't think it'd come out this way.
DIALOGDATA_DUNGEONPORTAL_NAME_TAG	
DIALOGDATA_DUNGEONPORTAL_BRANCH_0_DIALOG_0_INPUT	What is your destiny?
DIALOGDATA_DUNGEONPORTAL_BRANCH_0_DIALOG_0_SELECTION_0	Cancel
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_0_INPUT	The portal eminates an evil power! It's unlike any other portal you've seen before.
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_1_INPUT	What is your destiny?
DIALOGDATA_DUNGEONPORTAL_INTRODUCTION_BRANCH_0_DIALOG_1_SELECTION_0	Cancel
ITEM_RARITY_COMMON	Common
ITEM_RARITY_RARE	Rare
ITEM_RARITY_EXOTIC	Exotic
ITEM_RARITY_LEGENDARY	Legendary
ITEM_RARITY_COSMETIC	Cosmetic
DAMAGE_TYPE_STRENGTH	Strength
DAMAGE_TYPE_DEXTERITY	Dexterity
DAMAGE_TYPE_MIND	Mind
DAMAGE_TYPE_PURE	Pure
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	Strength defeats the weak! It's a known fact that Fighters have the upper hand.
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	Have you witnessed the strategy of Cyclone? It's my life long goal to learn it myself!
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_RED__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	Enok is the guardian I worship. His determination and valor resonates with me.
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	I hope to see the world safe again. It doesn't seem like that'll happen.
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_1	Do you think the Sky Whale still watches us?
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_2	I've witnessed the Shattering. I used to live in the Effold Terrace.
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_06__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_3	Sigh...
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT	
DIALOGDATA_SANCTUMCIVILIAN_00_LOCAL_BRANCH_MAP_HUB_SANCTUM__CLIENTNPCS__NPC_SANCTUMCIVILIAN_BLU_01__DIALOGTRIGGER_DIALOG_0_INPUT_ALT_0	Did you know you can breathe underwater? It's a blessing from Angela.
